"area";"selection";"stop";"length_mean";"length_median";"min_length";"max_length";"se";"correlation";"rmse";"bias";"min_exp";"max_exp";"n_exp0";"n_exp_rmax";"overlap"
"CN";"PR3";"EP30RE015";15,4303515798843;15;15;21;0,541261480737223;0,79268370464777;0,450312960900361;0,072042253714786;0,00934579439252336;0,0720961281708945;0;0;0,0230332233985159
"CN";"PR3";"EP30RE015";15,4623943035158;15;15;21;0,539025076232289;0,794731433981631;0,451240810913981;0,0740133107981134;0,0102358700489542;0,0663106364040943;0;0;0,0230131592039572
"LC";"Aleatorio";"TF45";45;45;45;45;0,270951516990667;0,934245061895592;0,261964074210767;0,0530640304369149;0,0105700264250661;0,0973952434881087;0;0;0,0558850332363447
"LC";"Aleatorio";"TF45";45;45;45;45;0,271102325612773;0,927982924340186;0,269036408329952;0,0436286333626301;0,0143450358625897;0,0977727444318611;0;0;0,0556345756662806
"LC";"Aleatorio";"TF45";45;45;45;45;0,272669949719426;0,929604524890166;0,268733799231259;0,0526204845529795;0,0143450358625897;0,0977727444318611;0;0;0,0557252227617377
"LC";"Aleatorio";"TF45";45;45;45;45;0,27235535192065;0,927509416931969;0,272482469738999;0,0520876892706738;0,0143450358625897;0,0943752359380898;0;0;0,0556882532888351
"LC";"Aleatorio";"TF45";45;45;45;45;0,268999554394581;0,924974239592449;0,27119063486338;0,0390636367114782;0,0124575311438279;0,0977727444318611;0;0;0,0557354515948263
"LC";"Aleatorio";"TF45";45;45;45;45;0,271101634985166;0,927751588209413;0,268958192826069;0,0461966428443988;0,0139675349188373;0,0932427331068328;0;0;0,0557993707177548
"LC";"Aleatorio";"TF45";45;45;45;45;0,268785875157818;0,930721746727996;0,264384794531184;0,0390319477827657;0,014722536806342;0,0951302378255946;0;0;0,0556825466766909
"LC";"Aleatorio";"TF45";45;45;45;45;0,268901251880012;0,927954268790193;0,267152073982404;0,0393346768425259;0,0143450358625897;0,100037750094375;0;0;0,0557347865623345
"LC";"Aleatorio";"TF45";45;45;45;45;0,272868902171429;0,927096332847637;0,275196640778821;0,0478275056874236;0,0143450358625897;0,092487731219328;0;0;0,0557695392602644
"LC";"Aleatorio";"TF45";45;45;45;45;0,270323727655298;0,932249754648311;0,262770464219182;0,0405423583709807;0,0169875424688562;0,0989052472631182;0;0;0,0557163239936329
"LC";"Aleatorio";"TF45";45;45;45;45;0,268113676108345;0,930113235710543;0,261450557282185;0,0330827070504928;0,0154775386938467;0,10872027180068;0;0;0,0558366758737248
"LC";"Aleatorio";"TF45";45;45;45;45;0,273520690102535;0,932383109506182;0,268498013367537;0,0530505664121955;0,0124575311438279;0,0962627406568516;0;0;0,0558392599999788
"LC";"Aleatorio";"TF45";45;45;45;45;0,270101417731243;0,929620552689409;0,263341624026106;0,0450005761366141;0,0128350320875802;0,101925254813137;0;0;0,0558033355781347
"LC";"Aleatorio";"TF45";45;45;45;45;0,270552740355847;0,930365945419474;0,265001441931821;0,0431095433019191;0,0135900339750849;0,091355228388071;0;0;0,0556308071488269
"LC";"Aleatorio";"TF45";45;45;45;45;0,271728876703887;0,926259955315536;0,274025383017531;0,047092542745775;0,0113250283125708;0,0958852397130993;0;0;0,0557802304492758
"LC";"Aleatorio";"TF45";45;45;45;45;0,270291270373854;0,931327012293705;0,264154499362183;0,047977258033386;0,0139675349188373;0,0985277463193658;0;0;0,0557197124925198
"LC";"Aleatorio";"TF45";45;45;45;45;0,271109332064043;0,929123389313777;0,268227799467589;0,0442486966092089;0,0132125330313326;0,0936202340505851;0;0;0,0557865514247696
"LC";"Aleatorio";"TF45";45;45;45;45;0,271282796540982;0,92831770349288;0,269751447013828;0,0459530964763571;0,0135900339750849;0,0939977349943375;0;0;0,0559118055443727
"LC";"Aleatorio";"TF45";45;45;45;45;0,272688225158666;0,930009534172447;0,269908338258861;0,0496463670159602;0,0139675349188373;0,103812759531899;0;0;0,0557817315226145
"LC";"Aleatorio";"TF45";45;45;45;45;0,271445049278387;0,926218386047908;0,27103373520702;0,0447719743317305;0,0113250283125708;0,101170252925632;0;0;0,055915928745822
"LC";"Aleatorio";"TF20";20;20;20;20;0,399236130672043;0,86121104851919;0,374888384290684;0,0791100812875965;0,00490751226878067;0,0411476028690072;0;0;0,0244849620240321
"LC";"Aleatorio";"TF20";20;20;20;20;0,397768790846034;0,858848754794799;0,378351282705804;0,0703140502933676;0,00604001510003775;0,0415251038127595;0;0;0,0244932559292516
"LC";"Aleatorio";"TF20";20;20;20;20;0,399464947151779;0,859894642112346;0,380242916168498;0,0820987368821675;0,00604001510003775;0,0362400906002265;0;0;0,0244503613335289
"LC";"Aleatorio";"TF20";20;20;20;20;0,397663091017986;0,857811938330251;0,377101647431494;0,0684261165119635;0,00490751226878067;0,0381275953189883;0;0;0,024449078770866
"LC";"Aleatorio";"TF20";20;20;20;20;0,399765238306421;0,857734618020398;0,382077500683846;0,0782991178152379;0,00528501321253303;0,0385050962627407;0;0;0,0243794213675795
"LC";"Aleatorio";"TF20";20;20;20;20;0,397638170988902;0,862422461563689;0,376067739575871;0,0817172755488272;0,00566251415628539;0,0392600981502454;0;0;0,0243992298353717
"LC";"Aleatorio";"TF20";20;20;20;20;0,397096982438706;0,8570084095546;0,38271957581974;0,075940857541116;0,00641751604379011;0,0419026047565119;0;0;0,0243731368105317
"LC";"Aleatorio";"TF20";20;20;20;20;0,398482708601295;0,858296746745052;0,380839644394971;0,0801577106206885;0,00453001132502831;0,0392600981502454;0;0;0,0245051695113194
"LC";"Aleatorio";"TF20";20;20;20;20;0,399370078690369;0,861502655393823;0,378575989146305;0,0822470844871358;0,00490751226878067;0,0373725934314836;0;0;0,0244720508932265
"LC";"Aleatorio";"TF20";20;20;20;20;0,399554199755484;0,858971751645965;0,38181717726881;0,0792554793967898;0,00453001132502831;0,0407701019252548;0;0;0,0245056682856883
"LC";"Aleatorio";"TF20";20;20;20;20;0,399017434399007;0,861282112767229;0,380581196691713;0,0947192287382118;0,00641751604379011;0,0369950924877312;0;0;0,0244561898682965
"LC";"Aleatorio";"TF20";20;20;20;20;0,396311417901849;0,862407192158384;0,372247963922291;0,065348688091633;0,00528501321253303;0,0369950924877312;0;0;0,0244336737682161
"LC";"Aleatorio";"TF20";20;20;20;20;0,396818151896488;0,862224814869608;0,373832488212653;0,067798607465836;0,00566251415628539;0,0385050962627407;0;0;0,0244749010324772
"LC";"Aleatorio";"TF20";20;20;20;20;0,397861375487058;0,862262011664983;0,376235432059396;0,0796775361902425;0,00453001132502831;0,0426576066440166;0;0;0,0244533967318308
"LC";"Aleatorio";"TF20";20;20;20;20;0,396139749747946;0,864047356230979;0,370920041837008;0,0657408516671391;0,00679501698754247;0,0407701019252548;0;0;0,0244736897232957
"LC";"Aleatorio";"TF20";20;20;20;20;0,399175361089797;0,857787476064099;0,380695643328585;0,0642445786127668;0,00566251415628539;0,0407701019252548;0;0;0,0244393170439325
"LC";"Aleatorio";"TF20";20;20;20;20;0,39823555734443;0,851167425813408;0,387349206604676;0,0670690113235363;0,00641751604379011;0,0385050962627407;0;0;0,0244772096452702
"LC";"Aleatorio";"TF20";20;20;20;20;0,396764530000179;0,861782703536384;0,376564694265144;0,0758918956515302;0,00679501698754247;0,0411476028690072;0;0;0,0244704263138536
"LC";"Aleatorio";"TF20";20;20;20;20;0,398455037323534;0,868217142152065;0,371971301460977;0,0711239073788145;0,00641751604379011;0,0396375990939977;0;0;0,0244882539348666
"LC";"Aleatorio";"TF20";20;20;20;20;0,40116713353963;0,863097174008144;0,377162765384996;0,0853754047621151;0,00528501321253303;0,0392600981502454;0;0;0,0244555485869651
"LC";"Aleatorio";"EP30";33,7421668554171;28;15;60;0,313123388594931;0,912683714676529;0,292018693181247;0,0380057744382523;0,00830502076255191;0,0792751981879955;0;0;0,0421262342494992
"LC";"Aleatorio";"EP30";33,5341638354096;27;15;60;0,314431908588986;0,910005117766227;0,29493931264488;0,0412121734718704;0,00868252170630427;0,0788976972442431;0;0;0,0419185577750508
"LC";"Aleatorio";"EP30";33,875047187618;28;15;60;0,314082052576763;0,911973247616491;0,295880009813006;0,0461763590178865;0,00755001887504719;0,0747451868629672;0;0;0,0423184594764295
"LC";"Aleatorio";"EP30";33,3975084937712;27;15;60;0,313196657015136;0,90775864683617;0,297262481792277;0,0324290854690096;0,0101925254813137;0,0702151755379389;0;0;0,0416773074825193
"LC";"Aleatorio";"EP30";33,4548886372216;27;15;60;0,312443543995526;0,908302377431447;0,295124265498571;0,0281777149387848;0,00717251793129483;0,0792751981879955;0;0;0,0418470415519994
"LC";"Aleatorio";"EP30";33,884107210268;28;15;60;0,313997119121797;0,910439434074952;0,297413152092808;0,0418788881281923;0,00906002265005663;0,0709701774254436;0;0;0,0422676021039032
"LC";"Aleatorio";"EP30";33,6523216308041;27;15;60;0,314665813095035;0,913916177208893;0,291189748380318;0,0453405158858854;0,0105700264250661;0,0747451868629672;0;0;0,0419556230056092
"LC";"Aleatorio";"EP30";33,3242733106833;27;15;60;0,312456086592652;0,903811149784189;0,302038669285913;0,0272440736195959;0,00755001887504719;0,0743676859192148;0;0;0,0414834605100469
"LC";"Aleatorio";"EP30";33,3193657984145;27;15;60;0,313044212844419;0,910073365513535;0,295115640007024;0,0334602403190688;0,0105700264250661;0,0770101925254813;0;0;0,0415578870258144
"LC";"Aleatorio";"EP30";33,4854662136655;27;15;60;0,313830595984064;0,912426344940478;0,294247823279704;0,0360281957423257;0,00943752359380898;0,0751226878067195;0;0;0,0419032771706254
"LC";"Aleatorio";"EP30";33,5318988297471;27;15;60;0,31285521461487;0,912518376208124;0,292439920930797;0,0301764775197581;0,00906002265005663;0,076632691581729;0;0;0,0418798933314403
"LC";"Aleatorio";"EP30";33,5794639486599;27;15;60;0,312228131585546;0,912437610895233;0,288482434017404;0,0311496403625204;0,00868252170630427;0,0785201963004908;0;0;0,0420617160230732
"LC";"Aleatorio";"EP30";33,3050207625519;27;15;60;0,313245942685266;0,91379198914623;0,289070273500934;0,0348022817234572;0,00943752359380898;0,0762551906379766;0;0;0,0415362673147403
"LC";"Aleatorio";"EP30";33,3382408456021;27;15;60;0,312957597948855;0,914368752528825;0,288728068601272;0,0255996774614248;0,00943752359380898;0,0743676859192148;0;0;0,041517841302105
"LC";"Aleatorio";"EP30";33,565496413741;27;15;60;0,313028819767001;0,910858469680354;0,295184188856517;0,0333924247502504;0,00981502453756134;0,0713476783691959;0;0;0,0418596049301797
"LC";"Aleatorio";"EP30";33,5941864854662;28;15;60;0,312211228834401;0,911004845564747;0,291027105136046;0,0330032229921646;0,00755001887504719;0,0747451868629672;0;0;0,0419380255617656
"LC";"Aleatorio";"EP30";33,3665534163835;27;15;60;0,312522400244761;0,912363607883419;0,291131171317004;0,028826457693679;0,0105700264250661;0,0690826727066818;0;0;0,0415661391237471
"LC";"Aleatorio";"EP30";32,8308795771989;26;15;60;0,312350194864697;0,908275959080337;0,293447289487125;0,0181407876966548;0,00679501698754247;0,0702151755379389;0;0;0,0408978512413971
"LC";"Aleatorio";"EP30";33,356738391846;27;15;60;0,31362222850825;0,914423235860496;0,289746724395164;0,0334106714225954;0,00981502453756134;0,072480181200453;0;0;0,0416315330867773
"LC";"Aleatorio";"EP30";33,4001510003775;27;15;60;0,313977746956868;0,916022190957132;0,286935088248304;0,0319978497254326;0,00943752359380898;0,0736126840317101;0;0;0,041671582387982
"LC";"Aleatorio";"EP30RE015";15,4518686296716;15;15;23;0,445383177632913;0,832711282538411;0,414673342925402;0,0818170405107947;0,00377500943752359;0,0309550773876935;0;0;0,0188380275260275
"LC";"Aleatorio";"EP30RE015";15,483201208003;15;15;22;0,443797761558999;0,837092833652493;0,408553415936237;0,0880498440058853;0,00453001132502831;0,0305775764439411;0;0;0,018899723038653
"LC";"Aleatorio";"EP30RE015";15,4458286145715;15;15;21;0,447718439098095;0,823075978007983;0,431463605862747;0,101842119552301;0,00566251415628539;0,028312570781427;0;0;0,0188386404341707
"LC";"Aleatorio";"EP30RE015";15,4643261608154;15;15;21;0,442685801982547;0,835520427068675;0,410476944309021;0,077961497633555;0,00377500943752359;0,029445073612684;0;0;0,0188503596487845
"LC";"Aleatorio";"EP30RE015";15,4379010947527;15;15;21;0,449155237050879;0,825830337722834;0,422831065676131;0,101247165660499;0,00377500943752359;0,0313325783314458;0;0;0,0187931960843473
"LC";"Aleatorio";"EP30RE015";15,4156285390713;15;15;20;0,447564813793816;0,830451421083287;0,41825039323203;0,0918108114485825;0,00415251038127595;0,029445073612684;0;0;0,0188081183299246
"LC";"Aleatorio";"EP30RE015";15,4567761419404;15;15;20;0,446065415833309;0,831127411972408;0,413784386321647;0,0846465677979559;0,00415251038127595;0,0286900717251793;0;0;0,0188623700891283
"LC";"Aleatorio";"EP30RE015";15,4492261230653;15;15;21;0,448409407472243;0,831591028347847;0,421752310191802;0,0893311966697613;0,00528501321253303;0,0271800679501699;0;0;0,0188054873924601
"LC";"Aleatorio";"EP30RE015";15,4665911664779;15;15;21;0,446588374818777;0,835326213217819;0,413509794072213;0,0865023545196877;0,00453001132502831;0,0302000755001888;0;0;0,0188053812132529
"LC";"Aleatorio";"EP30RE015";15,446583616459;15;15;20;0,450716476035559;0,829148454208986;0,41849122183725;0,0889543549044603;0,00453001132502831;0,0302000755001888;0;0;0,018893461867801
"LC";"Aleatorio";"EP30RE015";15,4805587013968;15;15;20;0,445850679612872;0,831746331354957;0,415567298743042;0,0878974504336672;0,00453001132502831;0,0298225745564364;0;0;0,0189161959687966
"LC";"Aleatorio";"EP30RE015";15,4647036617592;15;15;20;0,443529439113349;0,8213971255124;0,424423876594497;0,0928962523161619;0,00453001132502831;0,0290675726689317;0;0;0,0188783645810601
"LC";"Aleatorio";"EP30RE015";15,4394110985277;15;15;22;0,445037728603579;0,830391278830543;0,414888588007053;0,0840715852042442;0,00415251038127595;0,0309550773876935;0;0;0,0188525350283522
"LC";"Aleatorio";"EP30RE015";15,4522461306153;15;15;20;0,447376654741547;0,830511141885983;0,419165190902437;0,081759290154722;0,00453001132502831;0,0328425821064553;0;0;0,0189482270177959
"LC";"Aleatorio";"EP30RE015";15,443563608909;15;15;21;0,447548286766894;0,822446001827734;0,429220661630115;0,0822137260813683;0,00490751226878067;0,029445073612684;0;0;0,0188460171712639
"LC";"Aleatorio";"EP30RE015";15,4458286145715;15;15;21;0,446425658169586;0,815304032705557;0,430542925871753;0,080267293434919;0,00453001132502831;0,0275575688939222;0;0;0,0187680596779945
"LC";"Aleatorio";"EP30RE015";15,4639486598716;15;15;21;0,44665858458519;0,821005744383141;0,428824910422222;0,0868155904917173;0,00226500566251416;0,0286900717251793;0;0;0,0188306472377352
"LC";"Aleatorio";"EP30RE015";15,4356360890902;15;15;21;0,448615617850538;0,821835358832624;0,429689706426435;0,0947556427486718;0,00377500943752359;0,029445073612684;0;0;0,0188392718896884
"LC";"Aleatorio";"EP30RE015";15,4484711211778;15;15;22;0,442348325379061;0,837665570077736;0,408141587857795;0,0873238097152866;0,00453001132502831;0,0309550773876935;0;0;0,0188119412580378
"LC";"Aleatorio";"EP30RE015";15,4933937334843;15;15;20;0,444984316902803;0,827993427804503;0,416894859276479;0,0883417503067715;0,00490751226878067;0,029445073612684;0;0;0,018892909544052
"LC";"MIF";"TF45";45;45;45;45;0,12923847345556;0,981143713146603;0,133623928359736;0,0105519864008312;0;1;518;43;0,280222717481419
"LC";"MIF";"TF45";45;45;45;45;0,129620724136258;0,981109933753704;0,134322268384173;0,0101615323179508;0;1;512;42;0,278348104892535
"LC";"MIF";"TF45";45;45;45;45;0,129577475826829;0,98097190912505;0,134575547280071;0,0119552480567175;0;1;522;44;0,27882702329129
"LC";"MIF";"TF45";45;45;45;45;0,129442221230882;0,980948201170897;0,135072919657137;0,0108292482064412;0;1;517;43;0,27868543470696
"LC";"MIF";"TF45";45;45;45;45;0,129472767597581;0,980105771374621;0,137527105836756;0,0111806344880907;0;1;514;43;0,278635348259861
"LC";"MIF";"TF45";45;45;45;45;0,129759012614397;0,979965481857935;0,138806309326293;0,012898679368354;0;1;511;42;0,279195400622619
"LC";"MIF";"TF45";45;45;45;45;0,129398115672951;0,981252475406388;0,132631910774872;0,00730094739227865;0;1;518;42;0,279901772800865
"LC";"MIF";"TF45";45;45;45;45;0,128971650688388;0,981021865661944;0,133571975049827;0,00881361698108384;0;1;521;42;0,279312224663683
"LC";"MIF";"TF45";45;45;45;45;0,129470633887836;0,981097959169425;0,134080735562131;0,0146240472236057;0;1;520;43;0,278959276086165
"LC";"MIF";"TF45";45;45;45;45;0,12878577683697;0,980767723722769;0,134180998525596;0,00613600268116585;0;1;521;42;0,27817287199776
"LC";"MIF";"TF45";45;45;45;45;0,129052916433436;0,981324484259957;0,132107352026767;0,00695423790939085;0;1;518;42;0,279469533349392
"LC";"MIF";"TF45";45;45;45;45;0,129715417136904;0,982195849423397;0,130186027944129;0,00976366672048963;0;1;512;44;0,278773529344377
"LC";"MIF";"TF45";45;45;45;45;0,129135315759659;0,981180378221728;0,132420181182944;0,00946342550825972;0;1;519;43;0,280619323858615
"LC";"MIF";"TF45";45;45;45;45;0,129883236737893;0,980308123258234;0,137636867535462;0,0122964441377929;0;1;517;41;0,278622832981729
"LC";"MIF";"TF45";45;45;45;45;0,129396671006233;0,979527113518857;0,139321736201202;0,0157066094901819;0;1;519;43;0,279880206747201
"LC";"MIF";"TF45";45;45;45;45;0,129348051577871;0,980895140191935;0,134906956595181;0,00878645896090431;0;1;519;43;0,27808294693758
"LC";"MIF";"TF45";45;45;45;45;0,129075294834693;0,981080294284482;0,1335760303652;0,0116405355225999;0;1;512;43;0,279033265701112
"LC";"MIF";"TF45";45;45;45;45;0,129116979813927;0,981020275229315;0,132936654532363;0,00896999358040934;0;1;515;43;0,279958534907453
"LC";"MIF";"TF45";45;45;45;45;0,12916850436077;0,980800630740166;0,134515868629155;0,00976886545824459;0;1;521;42;0,279049752173267
"LC";"MIF";"TF45";45;45;45;45;0,129251366648822;0,981151228003021;0,133638747911676;0,0102483995250076;0;1;520;42;0,278149013165411
"LC";"MIF";"TF20";20;20;20;20;0,184268376654946;0,964624112004839;0,184252906416399;0,0184907270282735;0;1;671;15;0,2640241600604
"LC";"MIF";"TF20";20;20;20;20;0,184658021212528;0,964187137312699;0,18630167785653;0,0134891096183181;0;1;669;15;0,26302453072101
"LC";"MIF";"TF20";20;20;20;20;0,183552122163163;0,964087076966063;0,185315989151097;0,0171478916724025;0;1;676;16;0,263966943514943
"LC";"MIF";"TF20";20;20;20;20;0,183607083288181;0,965280421879903;0,183309092596075;0,0154174953649313;0;1;677;16;0,262174847207597
"LC";"MIF";"TF20";20;20;20;20;0,184839109386911;0,96020127227517;0,19745700488712;0,0204958360454991;0;1;673;15;0,264485868368314
"LC";"MIF";"TF20";20;20;20;20;0,184231817296248;0,96349738887615;0,186821860107506;0,018676854971766;0;1;678;16;0,265241896305949
"LC";"MIF";"TF20";20;20;20;20;0,185346097626804;0,963438854565357;0,187355574982906;0,0169964945488134;0;1;672;16;0,265871520567816
"LC";"MIF";"TF20";20;20;20;20;0,184510810143236;0,96621598291511;0,181695028762372;0,0228754077627153;0;1;678;15;0,264655138138412
"LC";"MIF";"TF20";20;20;20;20;0,183958338800963;0,963708537253796;0,186852045362372;0,0196926368666127;0;1;675;16;0,264476192145558
"LC";"MIF";"TF20";20;20;20;20;0,183350735549728;0,965676036738214;0,18142060383964;0,0152601213019463;0;1;672;15;0,261778293082954
"LC";"MIF";"TF20";20;20;20;20;0,184667071086706;0,963709964502758;0,186770158081493;0,0183712565745413;0;1;679;15;0,264805155217871
"LC";"MIF";"TF20";20;20;20;20;0,184845277852758;0,964091904219311;0,187254529133238;0,0187723205846912;0;1;674;17;0,263970890957805
"LC";"MIF";"TF20";20;20;20;20;0,18574130621127;0,962652049544571;0,190417811956711;0,022419615932911;0;1;680;15;0,263728415361054
"LC";"MIF";"TF20";20;20;20;20;0,185505113461723;0,961551010870461;0,193488867748888;0,0205410726388633;0;1;676;16;0,26376760477575
"LC";"MIF";"TF20";20;20;20;20;0,184899319846376;0,962289359201152;0,19136055394853;0,0247160269310248;0;1;681;16;0,26404268596553
"LC";"MIF";"TF20";20;20;20;20;0,185087033068608;0,965155339601774;0,183993915910722;0,0167092387581173;0;1;674;16;0,262274573579979
"LC";"MIF";"TF20";20;20;20;20;0,184320903191132;0,963540486812011;0,187781841838435;0,0219103065414602;0;1;673;17;0,263161636669664
"LC";"MIF";"TF20";20;20;20;20;0,183815333346818;0,966008018968652;0,17952722860194;0,0131074892092631;0;1;679;15;0,265369810555519
"LC";"MIF";"TF20";20;20;20;20;0,185141686234029;0,964288049206589;0,186121994691379;0,0220313643084158;0;1;679;16;0,263875653554744
"LC";"MIF";"TF20";20;20;20;20;0,18434856205975;0,965280142903109;0,183578055788997;0,0156171981817114;0;1;673;16;0,262279775084111
"LC";"MIF";"EP30";16,5118912797282;15;15;60;0,201647062926163;0,959720199385126;0,195975388920834;0,0174088690517489;0;1;646;12;0,265065852079354
"LC";"MIF";"EP30";16,4737636844092;15;15;60;0,202775066538368;0,959118225538955;0,197917810379795;0,0140069113266291;0;1;645;12;0,264894182996703
"LC";"MIF";"EP30";16,3786334465836;15;15;60;0,200878558874816;0,958690466598295;0,195687481962695;0,0141952115623152;0;1;661;12;0,266073988357811
"LC";"MIF";"EP30";16,6092865232163;15;15;60;0,200987078331836;0,958644671380202;0,1984106496379;0,0150876927273227;0;1;651;12;0,261588437279425
"LC";"MIF";"EP30";16,516798791997;15;15;60;0,201230474592437;0,955932939813647;0,204165672690258;0,0173624727517809;0;1;647;12;0,265660778029851
"LC";"MIF";"EP30";16,4548886372216;15;15;60;0,201695174859462;0,959115732336212;0,195396360341649;0,015825554940836;0;1;656;12;0,266150653733789
"LC";"MIF";"EP30";16,4114760286901;15;15;60;0,202206520584913;0,956214029266148;0,201839011150517;0,0115071070054362;0;1;650;12;0,26813198927923
"LC";"MIF";"EP30";16,5485088712722;15;15;60;0,201632612554679;0,960056195019293;0,195295813220155;0,0195714411359761;0;1;657;12;0,264507549342875
"LC";"MIF";"EP30";16,4401661004153;15;15;60;0,201499978189033;0,957821397182763;0,199247120757315;0,0176252138873843;0;1;656;12;0,265222628039349
"LC";"MIF";"EP30";16,4205360513401;15;15;60;0,201725632165361;0,959454372191278;0,195794762737742;0,0148789775136088;0;1;646;12;0,262331982442674
"LC";"MIF";"EP30";16,4556436391091;15;15;60;0,201541024527015;0,958407492089419;0,196403597801637;0,0148450589852178;0;1;656;12;0,267432758634889
"LC";"MIF";"EP30";16,4907512268781;15;15;60;0,201830750496625;0,959657757288895;0,194836971099272;0,0134185974657509;0;1;651;12;0,264893822544968
"LC";"MIF";"EP30";16,5160437901095;15;15;60;0,20208751502792;0,958530475221274;0,197254877572693;0,0170467456425325;0;1;652;12;0,264712512767545
"LC";"MIF";"EP30";16,4884862212156;15;15;60;0,202216750393879;0,954909314301289;0,206145033690526;0,0137124016737526;0;1;649;12;0,264913633802927
"LC";"MIF";"EP30";16,4269535673839;15;15;60;0,202013388492857;0,957745710454439;0,198852517205848;0,0214445318630731;0;1;654;12;0,266083528991426
"LC";"MIF";"EP30";16,4484711211778;15;15;60;0,201672694073218;0,959556292238889;0,195614734695673;0,0130020462066603;0;1;647;12;0,263478781574031
"LC";"MIF";"EP30";16,4371460928652;15;15;60;0,202045155322508;0,958706381957187;0,197185720425495;0,0163040964204363;0;1;645;12;0,264645986703387
"LC";"MIF";"EP30";16,4507361268403;15;15;60;0,201334115890578;0,960023208299126;0,192967543396279;0,0127674295683943;0;1;657;12;0,266209857433405
"LC";"MIF";"EP30";16,4835787089468;15;15;60;0,20221424343616;0,959212339923804;0,196321739939374;0,0214355953244354;0;1;648;12;0,26517436000449
"LC";"MIF";"EP30";16,4718761796905;15;15;60;0,201721953427769;0,958770345864848;0,197450794645397;0,0140387864166336;0;1;648;12;0,263118607675054
"LC";"MIF";"EP30RE015";15,0369950924877;15;15;18;0,210635876274469;0,955169255561395;0,208100731437333;0,0210663281358942;0;1;727;12;0,284702856775092
"LC";"MIF";"EP30RE015";15,0403926009815;15;15;18;0,211678259190981;0,955857931581742;0,20773854828344;0,0183339119851858;0;1;730;12;0,283910063095774
"LC";"MIF";"EP30RE015";15,0388825972065;15;15;18;0,209853275360511;0,95604190534154;0,205395222616463;0,0216420025858544;0;1;732;12;0,284170198477105
"LC";"MIF";"EP30RE015";15,0339750849377;15;15;18;0,209802523504696;0,955802701497765;0,207341320958409;0,0193022227900041;0;1;730;12;0,282390526503623
"LC";"MIF";"EP30RE015";15,0317100792752;15;15;19;0,21109673133991;0,952355778994305;0,216716584615087;0,0254220860710753;0;1;726;12;0,285472633807655
"LC";"MIF";"EP30RE015";15,0343525858815;15;15;18;0,211076026744461;0,955367602701387;0,207154210196332;0,0226819784458493;0;1;733;12;0,285225385011436
"LC";"MIF";"EP30RE015";15,0328425821065;15;15;17;0,21190555398811;0,952877170889333;0,2122524177844;0,0171654373379636;0;1;727;12;0,286390102244152
"LC";"MIF";"EP30RE015";15,0339750849377;15;15;18;0,211070644419578;0,957224609346078;0,205254189250664;0,0256114463396329;0;1;731;12;0,284643057809779
"LC";"MIF";"EP30RE015";15,0264250660627;15;15;18;0,210654515453409;0,954572531254729;0,209663638865023;0,0237977507957611;0;1;730;12;0,284348135628535
"LC";"MIF";"EP30RE015";15,0305775764439;15;15;20;0,210747406017668;0,956618557422194;0,205554516832679;0,021420306406607;0;1;725;12;0,281098564912376
"LC";"MIF";"EP30RE015";15,0388825972065;15;15;18;0,211385576876227;0,953979521816566;0,20975205585144;0,0217561371680663;0;1;734;12;0,28603998326101
"LC";"MIF";"EP30RE015";15,0290675726689;15;15;17;0,211136135850252;0,955485999895158;0,207738891518727;0,0191521611939841;0;1;729;12;0,284192196339026
"LC";"MIF";"EP30RE015";15,0290675726689;15;15;18;0,212258508732579;0,95410176108701;0,210875168818042;0,0236067357861845;0;1;733;12;0,284057531705168
"LC";"MIF";"EP30RE015";15,042657606644;15;15;19;0,211696033115056;0,951025024505365;0,218097524746066;0,0205164963044697;0;1;731;12;0,283869417262381
"LC";"MIF";"EP30RE015";15,0377500943752;15;15;22;0,211700048202371;0,954916222645341;0,209119435297983;0,0290102944025691;0;1;734;12;0,284226217594539
"LC";"MIF";"EP30RE015";15,036617591544;15;15;21;0,21148958791054;0,956504947549331;0,207543260295465;0,0214110885771956;0;1;729;12;0,28176150325895
"LC";"MIF";"EP30RE015";15,0332200830502;15;15;18;0,211503224710558;0,956189336455587;0,20668179634343;0,0234170661669542;0;1;731;12;0,283338702031309
"LC";"MIF";"EP30RE015";15,0343525858815;15;15;18;0,210417910080841;0,956716843645832;0,203301515364589;0,0188744841843548;0;1;734;12;0,285206806649317
"LC";"MIF";"EP30RE015";15,032087580219;15;15;18;0,211689511741982;0,955308987710981;0,209052843965862;0,0283439657754109;0;1;731;12;0,284449217401296
"LC";"MIF";"EP30RE015";15,0403926009815;15;15;20;0,211455044390693;0,955907319011091;0,208130258299652;0,0220890549283528;0;1;728;12;0,281935199341286
"LC";"PR1";"TF45";45;45;45;45;0,188338835224424;0,958780467288252;0,201951143343432;0,0274516614900393;0,00226500566251416;0,300113250283126;0;10;0,154153154037723
"LC";"PR1";"TF45";45;45;45;45;0,189942715702025;0,960510510595618;0,19746658262159;0,0243340644183382;0,00151000377500944;0,300113250283126;0;10;0,15496212489535
"LC";"PR1";"TF45";45;45;45;45;0,187926287271197;0,958799817050519;0,200003778574844;0,0227166565922217;0,00151000377500944;0,300113250283126;0;11;0,155498761780754
"LC";"PR1";"TF45";45;45;45;45;0,187568284334295;0,961971078630079;0,190023379169014;0,0114658082924574;0,00226500566251416;0,300113250283126;0;8;0,155085390251121
